Year,Sale Price,Carpet Area
2016,85000,2286
2016,85000,643
2016,85000,2386
2016,85000,2202
2016,85000,1935
2016,85000,723
2016,85000,719
2016,85260,686
2016,92869,1949
2016,85000,2911
2016,85000,1709
2016,89523,1944
2016,85000,1361
2016,85000,654
2016,85000,1404
2016,87742,1769
2016,88752,904
2016,89291,1343
2016,85000,2282
2016,85000,2064
2016,90348,1684
2016,85000,1246
2016,85000,2225
2016,85000,770
2016,92112,1269
2016,87106,2215
2016,89689,2010
2016,92046,671
2016,85000,773
2016,85000,2806
2016,85000,1658
2016,87619,2271
2016,86033,921
2016,88560,2493
2016,85000,1229
2016,88234,1001
2016,85000,926
2016,85000,766
2016,85000,2906
2016,85000,2444
2016,91065,2393
2016,90016,2401
2016,85000,2152
2016,85000,1944
2016,85000,545
2016,86871,1099
2016,91578,762
2016,85000,1219
2016,85000,1792
2016,85000,1100
2016,87032,880
2016,85000,617
2016,88112,2663
2016,85287,759
2016,90578,1598
2016,85000,2003
2016,85000,2852
2016,86426,2412
2016,91599,875
2016,85000,2466
2016,85000,2599
2016,92812,2987
2016,85000,710
2016,88125,2074
2016,88850,2982
2016,85000,1279
2016,85000,1730
2016,85000,2986
2016,85000,2302
2016,87256,1565
2016,85000,910
2016,87262,926
2016,85000,1971
2016,90667,1441
2016,91414,2407
2016,89729,1241
2016,85000,1892
2016,85000,1743
2016,85000,2100
2016,85000,1755
2016,90758,827
2016,85000,1966
2016,88566,2554
2016,92738,865
2016,91889,2157
2016,87951,1961
2016,91254,1005
2016,85000,921
2016,91442,2764
2016,85000,2372
2016,85000,1692
2016,87291,829
2016,88160,1149
2016,85000,1964
2016,85131,890
2016,85000,2019
2016,90570,880
2016,90116,1241
2016,85000,2510
2016,85000,1319
2016,85000,1172
2016,85000,2271
2016,88708,1711
2016,90808,1429
2016,86043,2039
2016,86989,1412
2016,87236,1143
2016,86261,743
2016,85000,636
2016,85000,2082
2016,85000,2905
2016,85000,2524
2016,85000,2976
2016,85000,1290
2016,85000,1246
2016,86340,2914
2016,88058,812
2016,89665,1037
2016,92253,1420
2016,85000,1577
2016,87846,1990
2016,88643,2881
2016,86432,1297
2016,85000,847
2016,85000,772
2016,92502,1219
2016,89741,2273
2016,86358,1184
2016,91666,2626
2016,88319,1121
2016,85941,2539
2016,87644,1446
2016,85000,1006
2016,86547,2357
2016,87196,1162
2016,85911,1704
2016,86481,2453
2016,85000,2573
2016,85000,1485
2016,92856,889
2016,89607,1209
2016,86361,1971
2016,85693,1253
2016,85788,2693
2016,85000,1911
2016,86160,906
2016,90561,1772
2016,85000,1985
2016,87737,2560
2016,89533,2931
2016,92968,1055
2016,85000,518
2016,91737,1074
2016,92712,1503
2016,85000,2966
2016,85808,2966
2016,91467,1025
2016,91846,1481
2016,87162,505
2016,90626,1583
2016,86241,2555
2016,88399,2308
2016,85633,1028
2016,85755,2537
2016,90825,2176
2016,86309,1156
2016,85000,665
2016,88345,1348
2016,91558,995
2016,92506,1089
2016,92956,928
2016,85000,662
2016,86163,2913
2016,85000,1762
2016,85000,571
2016,92690,1154
2016,92883,768
2016,85000,2276
2016,90606,2962
2016,85000,1768
2016,85000,1515
2016,85000,2438
2016,85000,1731
2016,92360,2439
2016,92768,2198
2016,87519,1911
2016,92847,928
2016,85000,1807
2016,85178,2784
2016,85000,1717
2016,85000,1810
2016,92700,1270
2016,87619,1257
2016,89280,635
2016,85000,1713
2016,89369,1291
2016,86409,2706
2016,85000,2748
2016,85000,2080
2016,88751,1461
2016,91156,1375
2016,85000,2918
2016,85000,602
2016,91107,1501
2016,88801,1648
2016,85000,670
2016,85000,2435
2016,86124,1231
2016,88475,2243
2016,91120,2669
2016,85000,931
2016,89283,2591
2016,85000,2395
2016,87304,2443
2016,87331,1840
2016,85000,2928
2016,85000,644
2016,87817,2910
2016,91683,1573
2016,91336,1588
2016,85000,2902
2016,92905,1299
2016,87071,1651
2016,87967,2945
2016,88367,2456
2016,85285,962
2016,90896,2274
2016,85000,2545
2016,85000,1307
2016,85000,686
2016,85000,2135
2016,92977,2528
2016,85000,1177
2016,85000,1732
2016,87674,749
2016,85000,1447
2016,87294,1474
2016,92654,1825
2016,91534,1483
2016,92931,1388
2016,85000,2617
2016,85000,1374
2016,88264,1826
2016,88089,2288
2016,85000,970
2016,85000,590
2016,92048,1029
2016,85000,1160
2016,85000,1238
2016,89256,1371
2016,90409,2186
2016,85000,691
2016,90451,2486
2016,91943,2685
2016,90278,2487
2016,88560,2841
2016,90996,1383
2016,88342,2544
2016,85000,2210
2016,85166,2709
2016,85119,2898
2016,85694,933
2016,90976,639
2016,86136,1994
2016,85485,586
2016,85000,2211
2016,85000,2730
2016,85039,2915
2016,85000,628
2016,90442,1769
2016,88252,2101
2016,85041,1169
2016,91202,648
2016,85000,1484
2016,85000,1351
2016,85000,1956
2016,85000,1127
2016,85000,1992
2016,92625,2993
2016,85000,844
2016,89519,1508
2016,85000,702
2016,89865,1072
2016,85000,1961
2016,89765,1231
2016,90878,1105
2016,85000,1114
2016,85283,2504
2016,87610,2219
2016,90558,1173
2016,91949,1770
2016,90626,2087
2016,85000,2111
2016,85000,1396
2016,85000,1962
2016,90103,777
2016,85000,1051
2016,92013,2136
2016,85000,2658
2016,88685,2932
2016,85000,1260
2016,86864,1949
2016,87240,904
2016,90748,1858
2016,92677,1968
2016,87786,1981
2016,88024,1459
2016,85000,2491
2016,85488,691
2016,85000,2552
2016,91035,2413
2016,85000,2216
2016,89909,810
2016,90788,2603
2016,85000,942
2016,85000,1760
2016,92855,1369
2016,85000,1084
2016,85000,2094
2016,88636,2037
2016,85000,859
2016,85000,2223
2016,85307,2577
2016,88933,2302
2016,85000,2511
2016,85000,2655
2016,90659,1343
2016,91889,2125
2016,85738,1390
2016,85668,2482
2016,89550,1157
2016,87697,521
2016,88033,922
2016,85000,2384
2016,87829,575
2016,90751,1425
2016,91961,2947
2016,87352,2305
2016,86915,1469
2016,92543,1594
2016,88326,2528
2016,85000,1904
2016,85000,1129
2016,90327,694
2016,88003,1959
2016,85000,960
2016,87296,1117
2016,89014,563
2016,85000,2712
2016,91173,2574
2016,88312,784
2016,87552,2183
2016,85000,2828
2016,85103,727
2016,89116,1219
2016,85000,589
2016,85000,2360
2016,85000,1856
2016,85000,2423
2016,85000,2281
2016,85000,1326
2016,85000,2830
2016,85059,1090
2016,92356,2619
2016,85000,2402
2016,85000,2410
2016,91707,1074
2016,85000,1391
2016,90551,2559
2016,85000,640
2016,85000,2289
2016,88468,516
2016,85000,1586
2016,91582,752
2016,90105,964
2016,85000,875
2016,86296,2327
2016,85000,1019
2016,88758,1330
2016,92127,575
2016,89763,1687
2016,92909,1283
2016,86121,2477
2016,85000,2359
2016,92601,2325
2016,85000,2333
2016,91087,1117
2016,87024,2130
2016,89428,2682
2016,86972,1079
2016,85000,1670
2016,85000,777
2016,90348,989
2016,85000,883
2016,87206,662
2016,85000,2988
2016,85000,2376
2016,90869,1712
2016,90500,2962
2016,85000,1862
2016,90704,2130
2016,86219,1720
2016,88143,1682
2016,86968,2378
2016,91134,1415
2016,85000,2373
2016,90696,1449
2016,91502,544
2016,85000,2310
2016,91862,970
2016,85000,2581
2016,86815,1329
2016,91821,2409
2016,92782,2768
2016,85000,2391
2016,86038,1191
2016,85164,1890
2016,85520,1431
2016,91510,1340
2016,85000,2438
2016,85000,2073
2016,85000,2786
2016,88676,2988
2016,88837,647
2016,91281,1532
2016,85000,1811
2016,85000,887
2016,88912,723
2016,85000,2845
2016,87081,1337
2016,88690,1308
2016,87117,1975
2016,85000,1478
2016,85000,2963
2016,91259,1225
2016,88306,1716
2016,91171,2697
2016,92961,2403
2016,89928,1278
2016,91803,1472
2016,87178,2038
2016,90445,1916
2016,85000,2623
2016,85000,1098
2016,85000,2053
2016,92174,2660
2016,85000,2798
2016,85000,1340
2016,85783,2314
2016,87751,1213
2016,90602,1606
2016,85628,624
2016,88328,1458
2016,85000,1592
2016,85000,1911
2016,85000,1310
2016,85000,670
2016,85000,2851
2016,86318,2720
2016,85097,952
2016,88640,2897
2016,85000,2475
2016,89137,2157
2016,85618,2553
2016,85000,787
2016,86901,2141
2016,85000,1947
2016,91169,2413
2016,85000,1107
2016,92207,956
2016,85000,2264
2016,85000,1725
2016,90799,1735
2016,85552,1529
2016,92532,2923
2016,85000,946
2016,91580,1334
2016,91164,1924
2016,85000,1779
2016,85000,724
2016,85000,2250
2016,86160,2099
2016,92358,2805
2016,85388,2668
2016,89540,1309
2016,92592,1477
2016,85126,2601
2016,85000,1854
2016,89012,740
2016,85000,2278
2016,85000,2053
2016,85000,982
2016,92816,1512
2016,86314,686
2016,88442,2381
2016,85000,787
2016,87374,2809
2016,85000,1452
2016,90655,1887
2016,89359,990
2016,85000,930
2016,86811,738
2016,89288,1971
2016,85000,1184
2016,90039,1283
2016,85000,2120
2016,87260,529
2016,85000,2952
2016,89813,2517
2016,90664,2915
2016,90738,994
2016,89579,2109
2016,91186,1217
2016,86773,1516
2016,85000,1837
2016,85000,1105
2016,91676,874
2016,85000,2828
2016,85000,1548
2016,85057,2460
2016,85000,1982
2016,92716,2646
2016,85000,2301
2016,85000,2046
2016,85000,615
2016,91181,1857
2016,85000,2595
2017,90000,2659
2017,94447,1730
2017,91801,2949
2017,95674,621
2017,93575,772
2017,90000,1817
2017,93385,897
2017,96999,2066
2017,90000,1484
2017,90000,1633
2017,90000,1319
2017,90000,2410
2017,95990,2005
2017,91328,2416
2017,90991,2456
2017,95531,2868
2017,90000,678
2017,93923,1396
2017,96064,2766
2017,96312,2484
2017,90000,2472
2017,90000,1801
2017,91476,2972
2017,90000,2960
2017,93181,2673
2017,90000,2910
2017,90000,2051
2017,91079,2320
2017,97508,2369
2017,90000,2286
2017,94961,1954
2017,96996,2367
2017,95562,2507
2017,90000,1934
2017,93397,1339
2017,90951,740
2017,97327,1035
2017,95813,1907
2017,97931,582
2017,90626,1481
2017,92739,1450
2017,91003,1110
2017,90000,1073
2017,96385,2833
2017,95858,1488
2017,91239,958
2017,93026,2022
2017,90000,991
2017,90000,2378
2017,94277,1577
2017,94471,2758
2017,90000,1401
2017,92291,2592
2017,90000,1802
2017,91460,1933
2017,96767,890
2017,90167,1567
2017,95147,526
2017,90255,1047
2017,90000,1066
2017,91457,1203
2017,90000,1742
2017,90000,684
2017,95045,2090
2017,90000,2413
2017,94695,1347
2017,96577,1098
2017,96763,1305
2017,90000,1857
2017,96618,2626
2017,90330,551
2017,92871,1721
2017,93235,560
2017,90000,1250
2017,90000,628
2017,90000,2203
2017,90000,564
2017,94480,1085
2017,90000,2227
2017,93411,2718
2017,90000,1034
2017,90000,2655
2017,96705,2370
2017,95640,1504
2017,96663,2999
2017,95966,1729
2017,90000,1539
2017,96138,826
2017,90000,1107
2017,93995,501
2017,90000,1533
2017,96748,2981
2017,90876,624
2017,94685,1604
2017,90000,2361
2017,92081,1673
2017,90000,937
2017,94897,1591
2017,90000,1483
2017,90000,969
2017,91410,1880
2017,90000,1473
2017,90000,839
2017,96783,1256
2017,90000,1545
2017,90944,2838
2017,92404,2853
2017,90000,1438
2017,95625,1347
2017,90000,941
2017,95973,629
2017,91859,1096
2017,93841,2458
2017,95539,2005
2017,97682,1361
2017,90000,1498
2017,90455,2872
2017,95832,2995
2017,90000,2051
2017,90000,2140
2017,96441,2011
2017,91539,2933
2017,90000,2236
2017,90000,2857
2017,90000,2561
2017,97945,1045
2017,92485,1884
2017,90000,2011
2017,97069,851
2017,95744,2224
2017,90000,2451
2017,90000,1779
2017,90000,2407
2017,97226,1252
2017,96485,1524
2017,91204,1045
2017,91111,1969
2017,90000,578
2017,97180,1759
2017,90000,2881
2017,90000,1388
2017,96142,1605
2017,92957,2490
2017,90000,2000
2017,94166,1420
2017,90000,1049
2017,95627,891
2017,92647,1949
2017,95006,2357
2017,96126,764
2017,90000,2560
2017,94555,1541
2017,90000,2660
2017,91483,728
2017,90000,670
2017,90000,794
2017,97679,688
2017,93960,925
2017,90000,1476
2017,91718,1602
2017,90000,1418
2017,90000,998
2017,90000,2321
2017,93799,1365
2017,90710,1325
2017,94732,2358
2017,90000,2618
2017,90000,2795
2017,90000,645
2017,90000,2141
2017,90000,1819
2017,96141,1579
2017,90000,971
2017,90000,2405
2017,96767,2122
2017,93092,1962
2017,97742,656
2017,97391,1945
2017,90000,2798
2017,97517,2132
2017,91033,2874
2017,90000,1394
2017,90000,2644
2017,90000,1012
2017,97031,715
2017,90669,692
2017,90000,2672
2017,96539,2606
2017,94867,2067
2017,93490,2708
2017,90000,2831
2017,94306,2653
2017,91623,1628
2017,95697,727
2017,90000,2865
2017,90000,1987
2017,92002,1301
2017,97638,2206
2017,96918,2132
2017,96663,2180
2017,91396,2579
2017,90000,1119
2017,90000,2084
2017,95698,1663
2017,96962,1229
2017,90000,1055
2017,90000,2452
2017,94141,2251
2017,97795,2829
2017,91644,1495
2017,90000,2459
2017,90000,2101
2017,96678,1980
2017,95701,2634
2017,90000,1602
2017,93305,2851
2017,90000,1903
2017,90000,2677
2017,91047,1799
2017,90000,2222
2017,90000,1398
2017,92609,1706
2017,96618,897
2017,93706,2035
2017,90000,2037
2017,96388,1959
2017,97626,1569
2017,95776,2849
2017,90000,907
2017,94788,1712
2017,90660,2353
2017,90000,1652
2017,93210,1641
2017,95922,643
2017,90000,2989
2017,90000,1359
2017,92082,2435
2017,92832,647
2017,90395,1859
2017,90000,1857
2017,96094,589
2017,91039,1857
2017,90000,698
2017,90741,1037
2017,91838,800
2017,90000,1223
2017,92876,2098
2017,90000,567
2017,90000,577
2017,90000,2032
2017,96826,737
2017,90780,1677
2017,90000,904
2017,90232,1672
2017,90000,1388
2017,90000,921
2017,92845,2141
2017,94229,971
2017,90000,1046
2017,97170,1130
2017,90000,1537
2017,90000,2329
2017,91837,863
2017,92031,2666
2017,94290,1045
2017,95516,1133
2017,94131,2436
2017,90000,1472
2017,90000,1462
2017,90000,1382
2017,90000,1370
2017,90000,1015
2017,90000,2489
2017,90000,2640
2017,95066,1910
2017,91982,1532
2017,92427,1657
2017,91336,2496
2017,90000,1715
2017,90000,777
2017,97693,1023
2017,94941,679
2017,97017,622
2017,92086,1769
2017,97380,2257
2017,95669,1594
2017,90000,2298
2017,90000,979
2017,96667,2631
2017,90000,2904
2017,90000,1315
2017,97192,942
2017,93566,642
2017,92226,691
2017,90162,1910
2017,90000,877
2017,90000,1034
2017,90000,2216
2017,90000,2297
2017,90000,2716
2017,92389,1831
2017,90000,1066
2017,92323,1965
2017,90000,629
2017,93281,1138
2017,90213,2661
2017,90000,2560
2017,90000,2991
2017,90000,2994
2017,93996,1485
2017,94136,1492
2017,90000,2621
2017,90000,600
2017,92605,2723
2017,94802,926
2017,93135,540
2017,96115,928
2017,91055,843
2017,90000,865
2017,96413,1108
2017,92175,1227
2017,97583,2776
2017,92129,1324
2017,90021,997
2017,90000,1875
2017,90000,2734
2017,97915,783
2017,91582,2834
2017,94133,2426
2017,90866,1116
2017,90000,2817
2017,90000,1703
2017,92212,2259
2017,94146,725
2017,90000,1169
2017,90047,2263
2017,94135,1416
2017,95394,2673
2017,92382,2621
2017,91231,1714
2017,90000,2205
2017,90630,2342
2017,97466,2483
2017,90000,555
2017,95020,1219
2017,90000,2579
2017,90000,1073
2017,90000,1166
2017,91774,2244
2017,92431,1388
2017,90000,2543
2017,95846,1841
2017,94076,2812
2017,90000,654
2017,91419,1496
2017,90750,2794
2017,90000,1030
2017,90000,2471
2017,91953,1228
2017,94116,1677
2017,91034,653
2017,90000,591
2017,90000,2885
2017,91065,2003
2017,90000,2216
2017,90000,2997
2017,90000,2516
2017,93954,1286
2017,95515,772
2017,90000,2527
2017,90000,676
2017,97851,1142
2017,91628,2398
2017,90000,2654
2017,90000,1058
2017,92972,1927
2017,95232,2679
2017,93775,1796
2017,90415,616
2017,90000,2915
2017,95295,1617
2017,90000,667
2017,97647,2238
2017,91026,1864
2017,93301,1194
2017,90000,1424
2017,94095,651
2017,90000,1165
2017,91711,1085
2017,94275,2821
2017,90000,2077
2017,90000,995
2017,96803,2648
2017,92587,1056
2017,93828,1605
2017,90000,2052
2017,90000,2620
2017,90000,656
2017,97057,1234
2017,96349,1412
2017,96779,1201
2017,96486,986
2017,90457,2794
2017,91079,1691
2017,97453,793
2017,90000,1866
2017,90000,1519
2017,97158,2857
2017,96905,918
2017,97318,943
2017,92542,1184
2017,97298,2783
2017,90000,1962
2017,90000,2761
2017,95335,584
2017,92357,2267
2017,95692,584
2017,97773,2444
2017,90000,2612
2017,90000,2169
2017,90000,1162
2017,91381,1126
2017,95135,563
2017,92522,1418
2017,91059,2006
2017,90000,1875
2017,90462,626
2017,90000,2134
2017,90000,1498
2017,90000,1832
2017,90000,1537
2017,94182,873
2017,92657,1951
2017,90000,2251
2017,95345,2780
2017,91324,1204
2017,91327,1062
2017,93417,2373
2017,90000,2623
2017,96029,938
2017,90208,2383
2017,90000,2479
2017,90000,1198
2017,96634,1812
2017,90067,2063
2017,93080,1191
2017,90518,2800
2017,90000,1700
2017,94486,2957
2017,91094,2133
2017,91974,1681
2017,94718,2112
2017,90000,990
2017,92692,527
2017,96088,2485
2017,90000,2060
2017,90000,557
2017,90000,2021
2017,96994,796
2017,92124,2681
2017,90201,2796
2017,90000,1401
2017,90000,2464
2017,90000,1598
2017,90000,2177
2017,90000,1691
2017,91587,1270
2017,90000,2026
2017,90000,1878
2017,92185,1748
2017,96151,2054
2017,90558,645
2017,95022,2483
2017,96971,1764
2017,90000,2127
2017,96069,2648
2017,90000,2890
2017,90000,2112
2017,96116,2378
2017,94040,2440
2017,90000,812
2017,90000,1418
2017,90509,2382
2017,90074,1312
2017,90000,1989
2017,90000,1826
2017,90000,1179
2017,90000,934
2017,96395,534
2017,91139,1181
2017,90000,1573
2017,96084,1955
2017,90000,2887
2017,90000,2894
2017,90000,1870
2017,90000,1148
2017,91263,744
2017,93411,2656
2017,90000,795
2017,94949,2659
2017,90570,1658
2017,92579,2407
2017,90000,1670
2017,91901,1637
2017,90000,2669
2017,90000,839
2017,93597,674
2017,91855,2423
2017,90000,2214
2017,93263,1096
2017,95245,950
2017,94421,1056
2017,94759,1659
2017,96874,1856
2017,96145,2556
2017,90000,2881
2017,90000,1516
2017,92243,2874
2017,94018,2562
2017,90918,1338
2017,90000,2137
2017,90374,725
2017,97100,2313
2017,92869,2660
2017,90000,2520
2017,90000,1403
2017,95526,1951
2017,90000,1088
2017,96001,534
2017,90000,886
2017,90000,678
2017,96669,2154
2017,91531,932
2017,90000,764
2017,95878,1453
2017,90000,928
2017,93112,2963
2017,93467,2744
2017,90000,2077
2017,95956,979
2017,90000,1853
2017,95165,1389
2017,90000,1424
2017,97768,2670
2017,90000,2402
2017,90000,1910
2017,90000,1862
2017,90000,1277
2017,90447,2895
2017,91129,528
2017,90850,1919
2017,90000,2548
2017,92446,2813
2017,96949,2014
2017,93519,967
2017,94991,1313
2017,90000,1772
2017,96737,1493
2017,90000,2531
2017,95938,822
2017,90000,1403
2017,93102,2041
2017,94712,2499
2017,93347,2315
2017,90592,2976
2017,90000,647
2017,90000,1641
2017,90000,1349
2017,96265,866
2017,95997,1589
2017,90000,2538
2017,92678,674
2017,94104,2354
2017,90000,1087
2017,90000,994
2017,97300,2779
2017,91751,2684
2017,90000,610
2017,90000,2195
2017,90000,1731
2017,96601,2145
2017,90000,805
2017,90000,2559
2017,91992,2223
2017,96175,2189
2017,91771,2017
2017,90000,1891
2017,90000,919
2017,90000,2718
2017,91622,2284
2017,97852,633
2017,95623,1950
2017,92069,2053
2017,90000,1664
2017,90000,2369
2017,90000,2319
2017,90000,1842
2017,90000,1964
2017,94259,2726
2017,90000,1579
2017,90000,1678
2017,94480,2530
2017,90000,2891
2017,90000,2235
2017,90000,1558
2017,90000,2681
2017,92117,2832
2017,90048,2444
2017,96143,1962
2017,93263,2372
2017,90000,2878
2017,94536,1807
2017,90000,1398
2017,90000,1598
2017,94074,1689
2017,97426,1712
2017,95854,2625
2017,92850,1187
2017,91416,2568
2017,90000,1065
2017,95655,1707
2017,95745,2394
2017,93924,1326
2017,94940,1851
2017,90000,2726
2017,93615,2311
2017,96670,2762
2017,94783,1582
2017,90000,1413
2017,97629,1530
2017,97901,643
2017,93100,883
2017,93684,2763
2017,90000,2871
2017,93690,716
2017,90000,2015
2017,90831,2730
2017,94448,2817
2017,95160,1990
2017,90000,2135
2017,95378,2852
2017,91999,1667
2017,94008,610
2017,96412,1513
2017,92282,731
2017,94665,2214
2017,94278,2255
2017,97391,2077
2017,90000,1796
2017,94062,2720
2017,90000,1472
2017,95234,1017
2017,93464,1850
2017,94221,2144
2017,96410,690
2017,97261,2771
2017,90000,2550
2017,97225,871
2017,94765,2210
2017,96382,1969
2017,97580,1110
2017,92538,615
2017,92411,946
2017,96989,1891
2017,96481,1840
2017,91320,914
2017,96939,2308
2017,90000,1547
2017,90000,2373
2017,92737,1573
2017,90000,1217
2017,90000,1858
2017,90000,2105
2017,90366,2818
2017,95939,1061
2017,90000,2272
2017,91226,2083
2017,90305,1912
2017,94570,2756
2017,90869,882
2017,93039,1723
2017,90000,1835
2017,90000,1207
2017,90000,878
2017,97497,886
2017,90000,2784
2017,95848,1115
2017,95686,2042
2017,91603,2830
2017,90000,2548
2017,91513,1890
2017,90000,2254
2017,96755,1466
2017,94114,671
2017,97424,1646
2017,97654,1342
2017,96151,1821
2017,90000,2408
2017,92755,1189
2017,90000,2712
2017,91615,2524
2017,94590,2222
2017,91797,963
2017,95988,1393
2017,93728,2007
2017,92678,2350
2017,90698,2014
2017,90000,2834
2017,96159,1501
2017,91653,1533
2017,96241,2540
2017,90000,773
2017,94497,1455
2017,94107,2279
2017,96273,880
2017,93002,1852
2017,90000,978
2017,94220,2562
2017,90314,1015
2017,95169,690
2017,90000,1691
2017,95703,1660
2017,90000,2701
2017,90000,1911
2017,97747,771
2017,97392,642
2017,96956,2412
2017,91305,2595
2017,90000,2387
2017,97721,2157
2017,91995,2568
2017,97427,2548
2017,92299,1990
2017,90000,2519
2017,94903,652
2017,90000,2976
2017,91511,1007
2017,90000,990
2017,94461,844
2017,90000,2435
2017,94793,2261
2017,90000,1592
2017,90000,720
2017,92545,2442
2017,97436,1222
2017,90552,1027
2017,90000,2022
2017,96989,980
2017,91589,2371
2017,90000,1962
2017,96744,1925
2017,90000,844
2017,90884,544
2017,96406,2438
2017,93185,2794
2017,90000,2164
2017,90000,2626
2017,90043,2138
2017,90000,2331
2017,94517,2355
2017,92192,2010
2017,94175,678
2017,94080,2744
2017,96129,1234
2017,95309,2636
2017,90000,1298
2017,92279,1287
2017,92531,1290
2017,94518,708
2017,93662,2157
2017,90000,1231
2017,90000,1629
2017,93721,2105
2017,97948,1093
2017,90000,1715
2017,90000,824
2017,94878,1478
2017,93383,2249
2017,95178,1287
2017,96815,992
2017,92409,1071
2017,95377,1674
2017,90000,698
2017,92347,2181
2017,90000,1122
2017,90000,1437
2017,91646,1618
2017,90000,1116
2017,90000,1531
2017,90000,2281
2017,90000,690
2017,91009,1020
2017,96500,1489
2017,90000,1640
2017,90000,566
2017,90000,2134
2017,90000,1687
2017,90000,2855
2017,96460,875
2017,90000,1152
2017,95991,1048
2017,92616,1597
2017,93551,2814
2017,90000,572
2018,95898,1733
2018,95000,2223
2018,96251,1028
2018,95000,1297
2018,95000,843
2018,95000,1802
2018,100956,1140
2018,95000,708
2018,96078,1811
2018,97036,2799
2018,98923,1279
2018,95000,2447
2018,102893,2818
2018,95000,1419
2018,98806,1222
2018,95000,2074
2018,96100,2461
2018,95000,1896
2018,102961,1257
2018,96686,1604
2018,95000,2544
2018,97000,2971
2018,99803,928
2018,95000,2521
2018,95558,1580
2018,98469,703
2018,95000,2832
2018,99828,2492
2018,100350,2743
2018,95000,806
2018,95000,2187
2018,101454,513
2018,96837,2360
2018,95000,2743
2018,95000,918
2018,95454,2002
2018,99424,1888
2018,95000,2289
2018,98869,1685
2018,100850,1431
2018,95000,1925
2018,96845,1561
2018,95000,2478
2018,95904,2940
2018,95000,2542
2018,100229,1778
2018,100841,1702
2018,98848,1093
2018,95000,2705
2018,95000,1989
2018,95000,2936
2018,95000,1921
2018,95000,2107
2018,102450,2249
2018,96509,2975
2018,97693,1488
2018,99454,1599
2018,95000,2980
2018,101708,2656
2018,102942,2045
2018,95000,1570
2018,97962,2926
2018,95000,2350
2018,99968,1619
2018,95000,1457
2018,99460,602
2018,95000,1669
2018,100914,2403
2018,99275,2255
2018,102293,1178
2018,97984,2468
2018,95000,1605
2018,97384,922
2018,96049,524
2018,96169,1542
2018,97982,591
2018,101268,626
2018,95000,579
2018,101795,2347
2018,95000,1482
2018,98901,1415
2018,95000,2056
2018,96289,1193
2018,99603,2312
2018,96928,2053
2018,95368,2466
2018,95000,2233
2018,99677,1580
2018,101142,2128
2018,102843,655
2018,101126,2766
2018,97566,1594
2018,102306,1396
2018,95000,1553
2018,97658,548
2018,95000,1527
2018,100658,1668
2018,97504,568
2018,95000,2201
2018,100130,2098
2018,95000,2369
2018,95000,1515
2018,99890,945
2018,98095,2768
2018,96265,1901
2018,102719,2642
2018,100283,761
2018,95000,2348
2018,96524,518
2018,102432,1907
2018,101590,1716
2018,95000,2784
2018,95184,2748
2018,95000,1348
2018,95000,1845
2018,97331,2822
2018,101404,2758
2018,102229,1003
2018,99343,1202
2018,100637,2589
2018,95000,814
2018,97023,2876
2018,102750,1540
2018,95000,782
2018,95000,757
2018,98378,1074
2018,95000,1073
2018,95000,2020
2018,99499,2052
2018,95000,872
2018,95313,1721
2018,95000,1910
2018,102423,776
2018,95000,1244
2018,95000,1051
2018,102458,1676
2018,100398,1138
2018,95000,736
2018,99772,1497
2018,95000,2602
2018,95000,2503
2018,96726,1959
2018,95000,2656
2018,99067,1707
2018,95000,1891
2018,95000,2506
2018,95000,1894
2018,95244,2714
2018,101576,2104
2018,97119,2956
2018,95000,1227
2018,95000,2631
2018,99673,1536
2018,101493,2332
2018,98849,2348
2018,95316,992
2018,100972,2943
2018,95000,2048
2018,96715,1469
2018,101873,2900
2018,95000,2587
2018,97549,1139
2018,96316,672
2018,95000,2070
2018,98644,1643
2018,100589,941
2018,98069,726
2018,100167,1334
2018,95000,2308
2018,95000,1943
2018,96763,2267
2018,95000,1764
2018,95000,854
2018,101158,2372
2018,95000,2524
2018,98479,679
2018,95737,565
2018,95000,1319
2018,102046,1871
2018,95000,670
2018,96009,1890
2018,95000,1630
2018,95000,2986
2018,95000,758
2018,99417,1016
2018,99427,1022
2018,99221,2417
2018,95000,1593
2018,96519,1689
2018,95000,2761
2018,102734,2375
2018,95000,2287
2018,95000,2916
2018,95000,2107
2018,97263,548
2018,95054,1575
2018,99667,1812
2018,101088,2149
2018,95000,2680
2018,99170,1689
2018,100655,584
2018,95000,1897
2018,100693,1249
2018,101554,2809
2018,97701,1614
2018,95000,2942
2018,95000,2664
2018,95000,2731
2018,95000,2429
2018,98970,1639
2018,95000,2709
2018,101002,1338
2018,95634,1589
2018,97483,1593
2018,95000,2994
2018,98790,2963
2018,101533,2988
2018,95000,2469
2018,99032,2943
2018,95000,2074
2018,95000,2080
2018,95000,2873
2018,95000,1166
2018,95000,1664
2018,102317,1345
2018,95000,1407
2018,95000,2997
2018,97415,1085
2018,95000,1489
2018,102782,1631
2018,95000,2669
2018,95000,2564
2018,95000,1719
2018,95000,2874
2018,99208,817
2018,101757,2002
2018,102893,2534
2018,102662,2542
2018,96782,1002
2018,100152,2522
2018,95000,2927
2018,99549,618
2018,101618,1881
2018,98307,2143
2018,100287,2741
2018,97905,2782
2018,99993,1673
2018,100338,1315
2018,95578,903
2018,95000,1392
2018,96548,567
2018,97381,587
2018,95000,2764
2018,101142,2548
2018,95000,1658
2018,95000,2220
2018,95695,1874
